district,title,link,orientation,deal_date,total_price,position,unit_price,features,list_amount,transaction_day,agent_name,agent_link
Hongkou,锦苑小区(虹口) 2室0厅 48.29平米,https://sh.lianjia.com/chengjiao/107102842704.html,南 | 简装,2020.10.07,237万,高楼层(共6层) 1993年板楼,49079元/平,,挂牌245万,成交周期77天,宋加富,https://dianpu.lianjia.com/1000000022194848/
Hongkou,上农二小区 1室1厅 31.05平米,https://sh.lianjia.com/chengjiao/107103105434.html,南 | 简装,2020.10.05,186万,低楼层(共5层) 1980年板楼,59904元/平,近地铁,挂牌190万,成交周期10天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,文苑小区(虹口) 3室1厅 76.63平米,https://sh.lianjia.com/chengjiao/107103022992.html,南 | 精装,2020.10.05,446万,低楼层(共6层) 1995年板楼,58202元/平,,挂牌450万,成交周期30天,戚敬阳,https://dianpu.lianjia.com/1000000022177013/
Hongkou,中环明珠 3室2厅 145.05平米,https://sh.lianjia.com/chengjiao/107101045455.html,南 | 精装,2020.10.04,1049万,低楼层(共18层) 2005年板楼,72320元/平,近地铁,挂牌1100万,成交周期590天,林增日,https://dianpu.lianjia.com/1000000022190952/
Hongkou,中环明珠 车位,https://sh.lianjia.com/chengjiao/107103125885.html,南 | 其他,2020.10.04,40万,地下室(共18层) 板楼,26667元/平,近地铁,挂牌45万,成交周期3天,王学博,https://dianpu.lianjia.com/1000000022129704/
Hongkou,广凉苑 3室2厅 84.18平米,https://sh.lianjia.com/chengjiao/107103089905.html,南 北 | 精装,2020.10.03,555万,高楼层(共6层) 1997年板楼,65931元/平,,挂牌580万,成交周期13天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,星苑小区 2室1厅 54.06平米,https://sh.lianjia.com/chengjiao/107103009483.html,南 | 简装,2020.10.03,306万,低楼层(共6层) 1996年板楼,56604元/平,,挂牌319万,成交周期32天,陈哲,https://dianpu.lianjia.com/1000000022260799/
Hongkou,凉二小区 1室1厅 47.82平米,https://sh.lianjia.com/chengjiao/107103087646.html,南 | 精装,2020.10.03,306.3万,高楼层(共19层) 1993年塔楼,64053元/平,,挂牌308万,成交周期13天,李文亚,https://dianpu.lianjia.com/1000000022118776/
Hongkou,紫金公馆 2房间1卫 47.16平米,https://sh.lianjia.com/chengjiao/107102491059.html,南 | 精装,2020.10.03,171万,中楼层(共18层) 2010年塔楼,36260元/平,,挂牌175万,成交周期150天,魏新雨,https://dianpu.lianjia.com/1000000030581333/
Hongkou,金鸿苑 3室2厅 123平米,https://sh.lianjia.com/chengjiao/107103081781.html,南 北 | 简装,2020.09.29,833万,低楼层(共7层) 1999年板楼,67724元/平,,挂牌835万,成交周期11天,黄清波,https://dianpu.lianjia.com/1000000022250571/
Hongkou,广灵二村 1室0厅 37.13平米,https://sh.lianjia.com/chengjiao/107102985250.html,北 | 简装,2020.09.27,170万,低楼层(共5层) 1994年板楼,45786元/平,近地铁,挂牌172万,成交周期31天,胡忠明,https://dianpu.lianjia.com/1000000022258011/
Hongkou,文苑小区(虹口) 1室1厅 52.22平米,https://sh.lianjia.com/chengjiao/107102898238.html,南 | 简装,2020.09.26,282万,低楼层(共6层) 1995年板楼,54003元/平,,挂牌285万,成交周期52天,黄清波,https://dianpu.lianjia.com/1000000022250571/
Hongkou,秀苑小区 1室1厅 52.67平米,https://sh.lianjia.com/chengjiao/107103087709.html,南 北 | 毛坯,2020.09.26,323万,低楼层(共6层) 1996年板楼,61326元/平,,挂牌335万,成交周期6天,宋承鹏,https://dianpu.lianjia.com/1000000022124263/
Hongkou,灵新小区 1室0厅 33.22平米,https://sh.lianjia.com/chengjiao/107102746306.html,南 | 精装,2020.09.24,197.3万,低楼层(共6层) 1990年板楼,59392元/平,近地铁,挂牌199万,成交周期86天,刘如春,https://dianpu.lianjia.com/1000000022202030/
Hongkou,奎照路790弄 1室1厅 42.91平米,https://sh.lianjia.com/chengjiao/107102918525.html,南 | 简装,2020.09.23,181万,高楼层(共6层) 1995年板楼,42182元/平,,挂牌185万,成交周期45天,刘远波,https://dianpu.lianjia.com/1000000022132126/
Hongkou,广灵二村 2室1厅 51.93平米,https://sh.lianjia.com/chengjiao/107102857317.html,南 | 简装,2020.09.23,287万,低楼层(共6层) 1995年板楼,55267元/平,近地铁,挂牌287万,成交周期59天,符山凤,https://dianpu.lianjia.com/1000000022269089/
Hongkou,星苑小区 1室0厅 37.52平米,https://sh.lianjia.com/chengjiao/107102749865.html,南 | 简装,2020.09.22,180万,中楼层(共6层) 1994年板楼,47975元/平,,挂牌190万,成交周期83天,徐斌,https://dianpu.lianjia.com/1000000022129669/
Hongkou,水电路1344弄 2室1厅 61.78平米,https://sh.lianjia.com/chengjiao/107103081173.html,南 | 精装,2020.09.21,360万,低楼层(共6层) 1991年板楼,58272元/平,,挂牌365万,成交周期2天,吴双龙,https://dianpu.lianjia.com/1000000022203970/
Hongkou,虹凉馨苑 3室2厅 123.47平米,https://sh.lianjia.com/chengjiao/107102599930.html,南 | 精装,2020.09.19,730万,高楼层(共6层) 2003年板楼,59124元/平,,挂牌735万,成交周期114天,王康,https://dianpu.lianjia.com/1000000022165408/
Hongkou,万峰梦湖苑 2室1厅 91.15平米,https://sh.lianjia.com/chengjiao/107103008620.html,南 北 | 精装,2020.09.14,668万,高楼层(共6层) 2003年板楼,73286元/平,房屋满五年,挂牌675万,成交周期13天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,广中扩大小区 1室1厅 35.61平米,https://sh.lianjia.com/chengjiao/107103021551.html,东 南 北 | 精装,2020.09.12,193万,中楼层(共6层) 1989年板楼,54199元/平,,挂牌198万,成交周期8天,梅威,https://dianpu.lianjia.com/1000000026524250/
Hongkou,水电小区 2室1厅 52.97平米,https://sh.lianjia.com/chengjiao/107102555996.html,南 | 简装,2020.09.10,268万,高楼层(共6层) 1987年板楼,50595元/平,近地铁,挂牌274万,成交周期114天,丁腾腾,https://dianpu.lianjia.com/1000000022157429/
Hongkou,灵新小区 2室1厅 80.7平米,https://sh.lianjia.com/chengjiao/107102986966.html,西 西南 | 简装,2020.09.10,435万,中楼层(共25层) 1989年塔楼,53904元/平,近地铁,挂牌440万,成交周期14天,何梦凯,https://dianpu.lianjia.com/1000000022184212/
Hongkou,水电路1320弄 2室1厅 45.05平米,https://sh.lianjia.com/chengjiao/107103032528.html,南 | 其他,2020.09.10,261万,低楼层(共6层) 1988年板楼,57936元/平,近地铁,挂牌265万,成交周期3天,郭良勇,https://dianpu.lianjia.com/1000000022267324/
Hongkou,星苑小区 2室1厅 48.61平米,https://sh.lianjia.com/chengjiao/107102997791.html,南 北 | 精装,2020.09.10,254万,低楼层(共6层) 1994年板楼,52253元/平,,挂牌255万,成交周期11天,吕良伟,https://dianpu.lianjia.com/1000000026518047/
Hongkou,秀苑小区 1室1厅 42平米,https://sh.lianjia.com/chengjiao/107102993546.html,南 | 精装,2020.09.07,241万,中楼层(共6层) 1994年板楼,57381元/平,,挂牌245万,成交周期10天,刘志明,https://dianpu.lianjia.com/1000000022226187/
Hongkou,广中路368弄 2室1厅 57.25平米,https://sh.lianjia.com/chengjiao/107102383848.html,南 北 | 精装,2020.09.07,323万,高楼层(共6层) 1992年板楼,56420元/平,,挂牌330万,成交周期148天,王康,https://dianpu.lianjia.com/1000000022165408/
Hongkou,同心路803弄 1室1厅 35.57平米,https://sh.lianjia.com/chengjiao/107102174574.html,东 西 | 简装,2020.09.07,188万,低楼层(共7层) 1991年板楼,52854元/平,近地铁,挂牌190万,成交周期215天,张继成,https://dianpu.lianjia.com/1000000022233029/
Hongkou,万峰梦湖苑 2室2厅 92.61平米,https://sh.lianjia.com/chengjiao/107102660975.html,南 | 精装,2020.09.07,652万,中楼层(共6层) 2003年板楼,70403元/平,近地铁,挂牌669万,成交周期88天,赵素丽,https://dianpu.lianjia.com/1000000022216010/
Hongkou,虹凉馨苑 2室2厅 87.11平米,https://sh.lianjia.com/chengjiao/107102753821.html,南 北 | 简装,2020.09.05,553万,中楼层(共6层) 2003年板楼,63483元/平,,挂牌550万,成交周期65天,王康,https://dianpu.lianjia.com/1000000022165408/
Hongkou,广苑小区 2室1厅 57.68平米,https://sh.lianjia.com/chengjiao/107102948481.html,南 | 精装,2020.09.05,303万,中楼层(共7层) 1994年板楼,52532元/平,,挂牌310万,成交周期20天,徐斌,https://dianpu.lianjia.com/1000000022129669/
Hongkou,水电小区 2室1厅 50.04平米,https://sh.lianjia.com/chengjiao/107101386557.html,南 | 精装,2020.09.04,293万,中楼层(共6层) 1984年板楼,58554元/平,近地铁,挂牌296万,成交周期461天,赵恒杰,https://dianpu.lianjia.com/1000000022105130/
Hongkou,商洛小区 1室1厅 34.14平米,https://sh.lianjia.com/chengjiao/107102899122.html,东 北 | 精装,2020.09.03,169.8万,中楼层(共5层) 1958年板楼,49737元/平,近地铁,挂牌175万,成交周期29天,胡莹,https://dianpu.lianjia.com/1000000022159510/
Hongkou,广灵四路280弄 2室2厅 81.76平米,https://sh.lianjia.com/chengjiao/107102559069.html,南 | 精装,2020.09.01,440万,高楼层(共6层) 1995年板楼,53817元/平,,挂牌450万,成交周期105天,梅威,https://dianpu.lianjia.com/1000000026524250/
Hongkou,广中二村 1室0厅 31.77平米,https://sh.lianjia.com/chengjiao/107102879824.html,西南 | 简装,2020.09.01,149万,中楼层(共6层) 1953年板楼,46900元/平,近地铁,挂牌154万,成交周期32天,崔旭,https://dianpu.lianjia.com/1000000026623256/
Hongkou,宏苑小区 2室1厅 73.44平米,https://sh.lianjia.com/chengjiao/107102872682.html,南 | 简装,2020.09.01,429万,低楼层(共6层) 1996年板楼,58416元/平,,挂牌435万,成交周期33天,张斯骏,https://dianpu.lianjia.com/1000000026662836/
Hongkou,锦苑小区(虹口) 2室1厅 59.9平米,https://sh.lianjia.com/chengjiao/107102909628.html,南 | 精装,2020.08.31,317万,高楼层(共6层) 1993年板楼,52922元/平,,挂牌325万,成交周期24天,吕良伟,https://dianpu.lianjia.com/1000000026518047/
Hongkou,友谊二村 2室1厅 63.64平米,https://sh.lianjia.com/chengjiao/107102701800.html,南 | 简装,2020.08.28,242万,高楼层(共5层) 1960年板楼,38027元/平,近地铁,挂牌255万,成交周期69天,张文浩,https://dianpu.lianjia.com/1000000022085846/
Hongkou,广灵二村 1室1厅 35.21平米,https://sh.lianjia.com/chengjiao/107102752418.html,东南 | 简装,2020.08.27,174万,中楼层(共5层) 1994年板楼,49418元/平,近地铁,挂牌185万,成交周期57天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,文苑小区(虹口) 1室1厅 37.86平米,https://sh.lianjia.com/chengjiao/107001542829.html,南 | 简装,2020.08.27,175万,高楼层(共6层) 1995年板楼,46223元/平,,挂牌179万,成交周期1243天,宋加富,https://dianpu.lianjia.com/1000000022194848/
Hongkou,广灵二村 1室1厅 35.16平米,https://sh.lianjia.com/chengjiao/107102506475.html,南 | 简装,2020.08.23,145万,中楼层(共5层) 1994年板楼,41241元/平,近地铁,挂牌152万,成交周期106天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,车站南路407弄 2室1厅 53.91平米,https://sh.lianjia.com/chengjiao/107102016598.html,东南 | 简装,2020.08.20,285万,高楼层(共6层) 1991年板楼,52866元/平,,挂牌295万,成交周期269天,刘远波,https://dianpu.lianjia.com/1000000022132126/
Hongkou,东广大厦 2室1厅 79.83平米,https://sh.lianjia.com/chengjiao/107102795872.html,南 | 简装,2020.08.20,460万,低楼层(共22层) 1998年塔楼,57623元/平,,挂牌470万,成交周期40天,孙娜,https://dianpu.lianjia.com/1000000022131288/
Hongkou,建明花苑 2室1厅 98.04平米,https://sh.lianjia.com/chengjiao/107102612329.html,南 北 | 精装,2020.08.17,635万,中楼层(共6层) 2000年板楼,64770元/平,,挂牌640万,成交周期78天,王志军,https://dianpu.lianjia.com/1000000022127809/
Hongkou,广中三村 1室1厅 33.74平米,https://sh.lianjia.com/chengjiao/107102628550.html,南 | 精装,2020.08.17,187万,中楼层(共5层) 1964年板楼,55424元/平,近地铁,挂牌188万,成交周期74天,余果,https://dianpu.lianjia.com/1000000026518164/
Hongkou,华一小区 1室1厅 39平米,https://sh.lianjia.com/chengjiao/107102910318.html,南 | 精装,2020.08.16,190万,高楼层(共6层) 1994年板楼,48718元/平,,挂牌190万,成交周期9天,刘冰,https://dianpu.lianjia.com/1000000022129419/
Hongkou,友谊二村 2室1厅 50.5平米,https://sh.lianjia.com/chengjiao/107102771952.html,南 | 简装,2020.08.14,274万,中楼层(共6层) 1964年板楼,54258元/平,近地铁,挂牌275万,成交周期39天,王康,https://dianpu.lianjia.com/1000000022165408/
Hongkou,灵新小区 1室0厅 33.46平米,https://sh.lianjia.com/chengjiao/107102857298.html,南 | 精装,2020.08.11,189万,中楼层(共5层) 1987年板楼,56486元/平,近地铁,挂牌195万,成交周期16天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,广灵二村 2室2厅 96.73平米,https://sh.lianjia.com/chengjiao/107102527901.html,南 | 精装,2020.08.11,452万,高楼层(共5层) 1994年板楼,46729元/平,近地铁,挂牌465万,成交周期89天,刘远波,https://dianpu.lianjia.com/1000000022132126/
Hongkou,新中新村 1室1厅 30.85平米,https://sh.lianjia.com/chengjiao/107102788385.html,东南 | 简装,2020.08.07,177万,中楼层(共7层) 1997年板楼,57375元/平,近地铁,挂牌180万,成交周期28天,张盼,https://dianpu.lianjia.com/1000000022262887/
Hongkou,广灵四路280弄 2室1厅 67.08平米,https://sh.lianjia.com/chengjiao/107102676105.html,南 | 简装,2020.08.02,375万,低楼层(共6层) 1995年板楼,55904元/平,,挂牌385万,成交周期49天,吴双龙,https://dianpu.lianjia.com/1000000022203970/
Hongkou,龙泰公寓 1室2厅 75.01平米,https://sh.lianjia.com/chengjiao/107102568650.html,南 | 精装,2020.08.01,553万,中楼层(共17层) 2010年板楼,73724元/平,,挂牌550万,成交周期72天,王志军,https://dianpu.lianjia.com/1000000022127809/
Hongkou,复旦小区 2室1厅 57.53平米,https://sh.lianjia.com/chengjiao/107102784922.html,南 | 精装,2020.08.01,353万,中楼层(共6层) 1988年板塔结合,61360元/平,,挂牌358万,成交周期23天,汪群锋,https://dianpu.lianjia.com/1000000022183242/
Hongkou,锦苑小区(虹口) 1室1厅 42.29平米,https://sh.lianjia.com/chengjiao/107101788130.html,南 | 精装,2020.08.01,237万,中楼层(共6层) 1993年板楼,56042元/平,,挂牌240万,成交周期313天,胡消,https://dianpu.lianjia.com/1000000022246713/
Hongkou,商洛小区 1室0厅 32.2平米,https://sh.lianjia.com/chengjiao/107102328361.html,北 | 简装,2020.07.31,132万,低楼层(共6层) 1960年板楼,40994元/平,近地铁,挂牌134万,成交周期121天,刘长旭,https://dianpu.lianjia.com/1000000022218084/
Hongkou,广中三村 1室1厅 30.2平米,https://sh.lianjia.com/chengjiao/107102818321.html,东南 | 精装,2020.07.30,145万,中楼层(共5层) 1983年板楼,48014元/平,近地铁,挂牌147万,成交周期13天,陈哲,https://dianpu.lianjia.com/1000000022260799/
Hongkou,灵新小区 2室1厅 80.7平米,https://sh.lianjia.com/chengjiao/107102327047.html,东 | 简装,2020.07.29,435万,中楼层(共25层) 1991年塔楼,53904元/平,"房屋满五年, 近地铁",挂牌450万,成交周期120天,韩志俊,https://dianpu.lianjia.com/1000000022119389/
Hongkou,水电小区 2室1厅 50.46平米,https://sh.lianjia.com/chengjiao/107102812661.html,南 北 | 毛坯,2020.07.29,280万,中楼层(共6层) 1984年板楼,55490元/平,近地铁,挂牌285万,成交周期13天,宋加富,https://dianpu.lianjia.com/1000000022194848/
Hongkou,车站南路407弄 2室1厅 56.38平米,https://sh.lianjia.com/chengjiao/107102576326.html,南 | 简装,2020.07.29,320万,中楼层(共6层) 1991年板楼,56758元/平,,挂牌328万,成交周期66天,刘远波,https://dianpu.lianjia.com/1000000022132126/
Hongkou,灵新小区 2室2厅 80.92平米,https://sh.lianjia.com/chengjiao/107102184589.html,南 | 精装,2020.07.28,510万,中楼层(共6层) 1996年板楼,63026元/平,"房屋满五年, 近地铁",挂牌510万,成交周期159天,冉生海,https://dianpu.lianjia.com/1000000022129733/
Hongkou,意和家园 2室2厅 85.38平米,https://sh.lianjia.com/chengjiao/107102589999.html,南 | 简装,2020.07.27,566万,高楼层(共8层) 2000年板楼,66292元/平,,挂牌580万,成交周期61天,金洲,https://dianpu.lianjia.com/1000000022149316/
Hongkou,曲阳名邸 2室1厅 60.33平米,https://sh.lianjia.com/chengjiao/107102493603.html,南 | 精装,2020.07.26,505万,中楼层(共24层) 2005年板楼,83707元/平,近地铁,挂牌515万,成交周期81天,汪振兴,https://dianpu.lianjia.com/1000000022160272/
Hongkou,水电小区 2室0厅 51.02平米,https://sh.lianjia.com/chengjiao/107102842403.html,南 | 精装,2020.07.26,290万,中楼层(共6层) 1987年板楼,56841元/平,近地铁,挂牌300万,成交周期4天,辛海兵,https://dianpu.lianjia.com/1000000022086768/
Hongkou,文苑小区(虹口) 2室1厅 59平米,https://sh.lianjia.com/chengjiao/107102755670.html,南 | 毛坯,2020.07.26,307万,中楼层(共6层) 1995年板楼,52034元/平,,挂牌320万,成交周期24天,胡消,https://dianpu.lianjia.com/1000000022246713/
Hongkou,广中扩大小区 1室1厅 35.61平米,https://sh.lianjia.com/chengjiao/107102471439.html,南 东 北 | 简装,2020.07.25,187万,中楼层(共6层) 1989年板楼,52514元/平,,挂牌192万,成交周期85天,冉生海,https://dianpu.lianjia.com/1000000022129733/
Hongkou,灵新小区 1室0厅 33.26平米,https://sh.lianjia.com/chengjiao/107102222194.html,南 | 精装,2020.07.25,183万,高楼层(共6层) 1990年板楼,55022元/平,近地铁,挂牌190万,成交周期141天,黄鑫,https://dianpu.lianjia.com/1000000022202106/
Hongkou,秀苑小区 1室1厅 59.6平米,https://sh.lianjia.com/chengjiao/107102825135.html,南 | 精装,2020.07.23,338万,高楼层(共6层) 1996年板楼,56712元/平,,挂牌370万,成交周期4天,吴双龙,https://dianpu.lianjia.com/1000000022203970/
Hongkou,三湘花苑 3室2厅 132.75平米,https://sh.lianjia.com/chengjiao/107102218933.html,南 | 简装,2020.07.21,728万,中楼层(共7层) 1999年板楼,54840元/平,,挂牌780万,成交周期138天,孙娜,https://dianpu.lianjia.com/1000000022131288/
Hongkou,文苑小区(虹口) 2室1厅 67.45平米,https://sh.lianjia.com/chengjiao/107102797951.html,南 | 精装,2020.07.19,360万,中楼层(共6层) 1997年板楼,53373元/平,,挂牌370万,成交周期8天,刘远波,https://dianpu.lianjia.com/1000000022132126/
Hongkou,久业家苑 3室2厅 137.89平米,https://sh.lianjia.com/chengjiao/107102495986.html,南 | 精装,2020.07.19,780万,低楼层(共6层) 2000年板楼,56567元/平,,挂牌793万,成交周期74天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,水电小区 1室1厅 31.92平米,https://sh.lianjia.com/chengjiao/107102730335.html,南 | 精装,2020.07.18,183万,中楼层(共6层) 1987年板楼,57331元/平,近地铁,挂牌188万,成交周期21天,辛海兵,https://dianpu.lianjia.com/1000000022086768/
Hongkou,广中扩大小区 1室1厅 30.67平米,https://sh.lianjia.com/chengjiao/107102760996.html,南 | 精装,2020.07.17,180万,中楼层(共6层) 1989年板楼,58690元/平,近地铁,挂牌182万,成交周期14天,吴双龙,https://dianpu.lianjia.com/1000000022203970/
Hongkou,广中三村 1室0厅 33.81平米,https://sh.lianjia.com/chengjiao/107102689077.html,南 | 其他,2020.07.17,187万,中楼层(共5层) 1976年板楼,55310元/平,近地铁,挂牌190万,成交周期29天,陈哲,https://dianpu.lianjia.com/1000000022260799/
Hongkou,水木年华花园 2室2厅 115.51平米,https://sh.lianjia.com/chengjiao/107102570424.html,南 北 | 精装,2020.07.12,695万,低楼层(共18层) 2008年板楼,60168元/平,,挂牌680万,成交周期51天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,锦苑小区(虹口) 3室1厅 62.78平米,https://sh.lianjia.com/chengjiao/107102593384.html,南 | 简装,2020.07.09,329万,高楼层(共6层) 1991年板楼,52406元/平,,挂牌335万,成交周期43天,宋加富,https://dianpu.lianjia.com/1000000022194848/
Hongkou,文苑小区(虹口) 2室1厅 68.8平米,https://sh.lianjia.com/chengjiao/107102635747.html,南 | 简装,2020.07.08,363万,中楼层(共6层) 1996年板楼,52762元/平,,挂牌368万,成交周期33天,孟于程,https://dianpu.lianjia.com/1000000026602761/
Hongkou,海虹小区 1室0厅 35.85平米,https://sh.lianjia.com/chengjiao/107102709807.html,南 | 其他,2020.07.04,205万,中楼层(共5层) 1985年板楼,57183元/平,近地铁,挂牌210万,成交周期13天,符山凤,https://dianpu.lianjia.com/1000000022269089/
Hongkou,航发小区 1室1厅 37.11平米,https://sh.lianjia.com/chengjiao/107102477469.html,南 北 | 其他,2020.07.04,201万,低楼层(共6层) 1987年板楼,54164元/平,,挂牌210万,成交周期63天,吕高峰,https://dianpu.lianjia.com/1000000022196915/
Hongkou,车站南路407弄 2室1厅 53.78平米,https://sh.lianjia.com/chengjiao/107102498205.html,南 | 精装,2020.07.04,290万,高楼层(共6层) 1991年板楼,53924元/平,,挂牌295万,成交周期58天,冉生海,https://dianpu.lianjia.com/1000000022129733/
Hongkou,水电路80弄 2室1厅 71.66平米,https://sh.lianjia.com/chengjiao/107101566663.html,南 | 简装,2020.07.04,370万,中楼层(共5层) 1985年板楼,51633元/平,近地铁,挂牌380万,成交周期347天,李文亚,https://dianpu.lianjia.com/1000000022118776/
Hongkou,水电小区 1室1厅 36.27平米,https://sh.lianjia.com/chengjiao/107102559046.html,南 | 精装,2020.07.02,190万,高楼层(共6层) 1995年板楼,52385元/平,近地铁,挂牌193万,成交周期43天,李龙刚,https://dianpu.lianjia.com/1000000022129816/
Hongkou,凉二小区 1室1厅 47.82平米,https://sh.lianjia.com/chengjiao/107102747410.html,南 | 简装,2020.07.02,303万,高楼层(共19层) 1993年塔楼,63363元/平,,挂牌306万,成交周期2天,李款,https://dianpu.lianjia.com/1000000022185164/
Hongkou,文苑小区(虹口) 2室2厅 74.8平米,https://sh.lianjia.com/chengjiao/107101752732.html,南 | 简装,2020.07.01,408万,高楼层(共6层) 1995年板楼,54546元/平,,挂牌411万,成交周期291天,齐航,https://dianpu.lianjia.com/1000000022100518/
Hongkou,文华苑(虹口) 3室2厅 110.92平米,https://sh.lianjia.com/chengjiao/107102441773.html,南 | 其他,2020.06.30,480万,高楼层(共7层) 1997年板楼,43275元/平,,挂牌480万,成交周期67天,徐海盈,https://dianpu.lianjia.com/1000000030890150/
Hongkou,灵新小区 2室0厅 53.28平米,https://sh.lianjia.com/chengjiao/107102494333.html,南 北 | 精装,2020.06.30,257万,高楼层(共6层) 1990年板楼,48236元/平,近地铁,挂牌266万,成交周期54天,汪群锋,https://dianpu.lianjia.com/1000000022183242/
Hongkou,花园城 3室2厅 134.14平米,https://sh.lianjia.com/chengjiao/107102735499.html,南 北 | 其他,2020.06.29,1045万,中楼层(共11层) 2003年板楼,77904元/平,近地铁,挂牌1200万,成交周期2天,汪群锋,https://dianpu.lianjia.com/1000000022183242/
Hongkou,久业家苑 2室1厅 88.11平米,https://sh.lianjia.com/chengjiao/107102608783.html,南 北 | 简装,2020.06.29,573.8万,高楼层(共6层) 2000年板楼,65124元/平,,挂牌580万,成交周期29天,张磊,https://dianpu.lianjia.com/1000000022263410/
Hongkou,秀苑小区 2室1厅 53.24平米,https://sh.lianjia.com/chengjiao/107102220858.html,南 | 精装,2020.06.28,311万,中楼层(共6层) 1994年板楼,58415元/平,,挂牌315万,成交周期115天,宋承鹏,https://dianpu.lianjia.com/1000000022124263/
Hongkou,广灵二村 1室1厅 44.37平米,https://sh.lianjia.com/chengjiao/107101880820.html,南 | 精装,2020.06.28,245万,低楼层(共6层) 1995年板楼,55218元/平,近地铁,挂牌250万,成交周期256天,张乐,https://dianpu.lianjia.com/1000000022145157/
Hongkou,宝华城市花园 2室2厅 89.78平米,https://sh.lianjia.com/chengjiao/107102456419.html,南 | 精装,2020.06.28,775万,中楼层(共17层) 2010年板楼,86323元/平,,挂牌766万,成交周期61天,王志军,https://dianpu.lianjia.com/1000000022127809/
Hongkou,广灵二村 1室0厅 33.04平米,https://sh.lianjia.com/chengjiao/107102366083.html,南 | 简装,2020.06.27,177万,低楼层(共5层) 1994年板楼,53572元/平,近地铁,挂牌180万,成交周期80天,张继成,https://dianpu.lianjia.com/1000000022233029/
Hongkou,广中路310弄 1室0厅 36.34平米,https://sh.lianjia.com/chengjiao/107102675381.html,南 | 精装,2020.06.27,220万,中楼层(共7层) 1986年板楼,60540元/平,,挂牌225万,成交周期13天,张盼,https://dianpu.lianjia.com/1000000022262887/
Hongkou,同心路975号 1室1厅 37.99平米,https://sh.lianjia.com/chengjiao/107102718291.html,南 | 毛坯,2020.06.26,172万,中楼层(共6层) 1986年板楼,45276元/平,,挂牌170万,成交周期2天,胡宏飞,https://dianpu.lianjia.com/1000000022112259/
Hongkou,宝华城市花园 2室2厅 89.13平米,https://sh.lianjia.com/chengjiao/107102316064.html,南 | 精装,2020.06.26,780万,中楼层(共27层) 2010年板楼,87513元/平,,挂牌742万,成交周期89天,宋承鹏,https://dianpu.lianjia.com/1000000022124263/
Hongkou,华二小区(虹口) 1室1厅 41.11平米,https://sh.lianjia.com/chengjiao/107102632967.html,南 | 简装,2020.06.24,182万,高楼层(共6层) 1990年板楼,44272元/平,,挂牌188万,成交周期19天,刘瑞利,https://dianpu.lianjia.com/1000000022087899/
Hongkou,曲阳名邸 2室1厅 100.81平米,https://sh.lianjia.com/chengjiao/107102552393.html,南 北 | 简装,2020.06.23,660万,低楼层(共24层) 2005年板楼,65470元/平,近地铁,挂牌685万,成交周期36天,李雪清,https://dianpu.lianjia.com/1000000022102888/
Hongkou,佳伟小区 2室1厅 75.18平米,https://sh.lianjia.com/chengjiao/107102509400.html,南 | 精装,2020.06.21,445万,中楼层(共24层) 1997年塔楼,59192元/平,,挂牌455万,成交周期43天,石大宝,https://dianpu.lianjia.com/1000000022154114/
Hongkou,宝华城市花园 2室1厅 91.26平米,https://sh.lianjia.com/chengjiao/107102609632.html,南 北 | 精装,2020.06.21,730万,低楼层(共27层) 2010年板楼,79992元/平,,挂牌740万,成交周期21天,李力,https://dianpu.lianjia.com/1000000022159837/
Hongkou,广中扩大小区 1室0厅 30.67平米,https://sh.lianjia.com/chengjiao/107102411586.html,南 | 精装,2020.06.20,175万,中楼层(共6层) 1989年板楼,57060元/平,近地铁,挂牌178万,成交周期63天,陶龙慧,https://dianpu.lianjia.com/1000000022233086/
Hongkou,凉东小区 1室1厅 39.11平米,https://sh.lianjia.com/chengjiao/107100486248.html,南 | 简装,2020.06.19,182万,高楼层(共6层) 1993年板楼,46536元/平,,挂牌185万,成交周期699天,吕良伟,https://dianpu.lianjia.com/1000000026518047/
Hongkou,华二小区(虹口) 2室1厅 61.96平米,https://sh.lianjia.com/chengjiao/107102632008.html,南 北 | 简装,2020.06.18,365万,中楼层(共6层) 1990年板楼,58909元/平,,挂牌365万,成交周期13天,彭传支,https://dianpu.lianjia.com/1000000022218634/
Hongkou,锦苑小区(虹口) 3室1厅 66.08平米,https://sh.lianjia.com/chengjiao/107102670009.html,南 | 精装,2020.06.17,355万,低楼层(共6层) 1991年板楼,53723元/平,,挂牌360万,成交周期4天,许峰,https://dianpu.lianjia.com/1000000022218403/
Hongkou,友谊二村 2室1厅 60.06平米,https://sh.lianjia.com/chengjiao/107101796436.html,南 北 | 简装,2020.06.14,291.5万,高楼层(共5层) 1963年板楼,48535元/平,近地铁,挂牌310万,成交周期262天,吴双龙,https://dianpu.lianjia.com/1000000022203970/
